age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
67,Local-gov,176931,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
39,Self-emp-not-inc,188571,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,184016,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
57,Local-gov,190747,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,162988,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,25,United-States,<=50K
31,Self-emp-not-inc,156890,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,106910,5th-6th,3,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,19,Philippines,<=50K
23,Private,53245,9th,5,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
75,Private,71898,Preschool,1,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,48,Philippines,<=50K
55,Private,179534,11th,7,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,170070,12th,8,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
25,Private,207875,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
18,Private,335665,11th,7,Never-married,Other-service,Other-relative,Black,Female,0,0,24,United-States,<=50K
35,Private,255635,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,<=50K
48,Self-emp-not-inc,177783,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Private,225065,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Mexico,<=50K
59,Private,368005,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,228772,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K
35,Private,166549,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,201613,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
59,Self-emp-not-inc,96459,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,127273,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,<=50K
45,Self-emp-not-inc,285335,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
23,Private,177087,11th,7,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,35,United-States,<=50K
52,Private,196894,11th,7,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K
31,Private,123430,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Mexico,<=50K
40,Private,118001,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,276221,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,158555,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,116207,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K
17,Private,187308,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
17,?,181337,10th,6,Never-married,?,Own-child,Other,Female,0,0,20,United-States,<=50K
64,Self-emp-not-inc,178472,9th,5,Separated,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
24,Private,216867,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,30,Mexico,<=50K
52,Private,167527,11th,7,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,Private,362302,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
33,Self-emp-not-inc,73585,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,431245,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,277112,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
50,Private,266529,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,415706,5th-6th,3,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
17,Private,244602,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
30,Private,235639,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,301369,12th,8,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
63,Private,122442,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
54,Local-gov,178356,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,270587,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,England,<=50K
22,Private,369387,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
80,Self-emp-not-inc,101771,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,<=50K
48,Private,139290,10th,6,Separated,Machine-op-inspct,Own-child,White,Female,0,0,48,United-States,<=50K
27,Self-emp-not-inc,140863,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,195919,10th,6,Never-married,Handlers-cleaners,Not-in-family,Other,Male,0,0,40,Dominican-Republic,<=50K
25,Private,69739,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,220836,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
31,Private,306459,1st-4th,2,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,35,Honduras,<=50K
26,Private,105059,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
47,?,34458,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K
46,Private,149949,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,184883,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
44,?,136419,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,30908,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
71,Private,217971,9th,5,Widowed,Sales,Unmarried,White,Female,0,0,13,United-States,<=50K
51,Private,160703,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
57,Private,171242,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Canada,<=50K
34,Private,376979,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,121074,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,<=50K
17,Private,142457,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
18,Private,252993,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Columbia,<=50K
51,Private,120914,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,321817,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,113870,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
24,Private,449432,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,129980,9th,5,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,399522,11th,7,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
57,Private,199572,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,51662,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
45,Private,289468,11th,7,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
58,Private,100960,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,176467,9th,5,Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50K
51,Self-emp-not-inc,85902,10th,6,Widowed,Transport-moving,Other-relative,White,Female,0,0,40,United-States,<=50K
36,Private,192664,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,308205,5th-6th,3,Never-married,Farming-fishing,Other-relative,White,Male,0,0,40,Mexico,<=50K
40,Private,254167,10th,6,Separated,Transport-moving,Own-child,White,Male,0,0,35,United-States,<=50K
27,Private,188171,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,60,United-States,<=50K
21,Private,244312,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,30,El-Salvador,<=50K
33,Private,209317,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,45,El-Salvador,<=50K
48,Private,40666,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
18,Private,99219,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
61,Private,191188,10th,6,Widowed,Farming-fishing,Unmarried,White,Male,0,0,20,United-States,<=50K
30,Private,323054,10th,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
60,Self-emp-not-inc,236470,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,239865,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
58,Local-gov,271795,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,102945,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,456618,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,El-Salvador,<=50K
48,Private,377140,5th-6th,3,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,35,Nicaragua,<=50K
28,Private,67218,7th-8th,4,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
36,Private,179666,12th,8,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K
55,Private,106498,10th,6,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,35,United-States,<=50K
21,Private,203003,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,214542,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,217006,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,398019,7th-8th,4,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,15,Mexico,<=50K
26,?,431861,10th,6,Separated,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,181659,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
37,Private,239397,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
38,Private,231037,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,103642,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,225211,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
45,Private,320192,1st-4th,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
22,Private,390817,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K
21,Private,218957,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,<=50K
45,Private,97176,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,United-States,<=50K
62,Private,123582,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,264627,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,84,United-States,<=50K
44,Private,317535,1st-4th,2,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,40,Mexico,<=50K
47,Self-emp-inc,119471,7th-8th,4,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,40,?,<=50K
39,Private,117683,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
25,Private,427744,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
50,Local-gov,139296,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
29,Private,130045,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
17,Private,168203,7th-8th,4,Never-married,Farming-fishing,Other-relative,Other,Male,0,0,40,Mexico,<=50K
32,Private,177531,10th,6,Divorced,Other-service,Unmarried,Black,Female,0,0,23,United-States,<=50K
17,Private,158704,10th,6,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
21,?,121694,7th-8th,4,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,208302,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,<=50K
64,Private,631947,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,337778,11th,7,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,282609,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,Honduras,<=50K
44,Private,205051,10th,6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
45,Private,128736,10th,6,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,236110,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,>50K
50,Local-gov,36489,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,239708,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
61,Private,133164,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K
28,Self-emp-not-inc,104617,7th-8th,4,Never-married,Other-service,Other-relative,White,Female,0,0,99,Mexico,<=50K
27,Local-gov,206125,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
32,Private,73498,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
52,Private,137658,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Dominican-Republic,<=50K
62,Self-emp-not-inc,168682,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,United-States,<=50K
28,Private,173673,5th-6th,3,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K
20,?,238685,11th,7,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Local-gov,387844,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,103020,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Puerto-Rico,<=50K
42,Private,137698,5th-6th,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,<=50K
17,Private,207791,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
46,?,206357,5th-6th,3,Married-civ-spouse,?,Wife,White,Female,0,0,40,Mexico,<=50K
17,Private,140027,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
18,?,115258,11th,7,Never-married,?,Own-child,White,Male,0,0,12,United-States,<=50K
28,Private,158737,12th,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,0,40,Ecuador,<=50K
44,Private,248249,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,460437,9th,5,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,160786,11th,7,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,Germany,<=50K
24,Private,110371,12th,8,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,Mexico,<=50K
22,Private,238917,1st-4th,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,24,Mexico,<=50K
35,Private,328466,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
43,Private,350379,5th-6th,3,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,40,Mexico,<=50K
26,?,176967,11th,7,Never-married,?,Not-in-family,White,Female,0,0,65,United-States,<=50K
66,Local-gov,189834,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
28,Private,33798,12th,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,Private,223212,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
25,Private,374163,12th,8,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,60,Mexico,<=50K
41,Private,235167,5th-6th,3,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,32,Mexico,<=50K
31,Private,102270,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
64,?,45817,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K
55,Private,240988,9th,5,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
31,State-gov,350651,12th,8,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K
18,State-gov,76142,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,<=50K
18,Private,101795,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,75065,12th,8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,Vietnam,<=50K
67,?,63552,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
18,Private,131180,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,16,United-States,<=50K
50,Private,275181,5th-6th,3,Divorced,Other-service,Not-in-family,White,Male,0,0,37,Cuba,<=50K
32,Private,222654,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Private,41718,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
18,Private,118938,11th,7,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
38,Private,239397,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,Mexico,<=50K
52,Private,194580,5th-6th,3,Divorced,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
56,Private,91545,10th,6,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,36,United-States,<=50K
18,Private,27920,11th,7,Never-married,Exec-managerial,Own-child,White,Female,0,0,25,United-States,<=50K
18,Private,298860,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
33,Private,181091,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,England,<=50K
43,Private,156403,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
17,?,104025,11th,7,Never-married,?,Own-child,White,Male,0,0,18,United-States,<=50K
33,Private,233107,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,33,Mexico,<=50K
53,Self-emp-not-inc,30008,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
34,Federal-gov,172716,12th,8,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,40,United-States,<=50K
45,Self-emp-not-inc,183710,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,380633,5th-6th,3,Widowed,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
36,Self-emp-inc,487085,7th-8th,4,Never-married,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
17,Self-emp-inc,181608,10th,6,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
17,Private,193769,9th,5,Never-married,Other-service,Unmarried,White,Male,0,0,20,United-States,<=50K
44,Private,169980,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,60,United-States,<=50K
42,Private,245317,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,328060,9th,5,Separated,Other-service,Unmarried,Other,Female,0,0,40,Mexico,<=50K
18,Private,111476,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
33,Local-gov,289716,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,323773,11th,7,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,40,United-States,<=50K
30,Local-gov,47085,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
71,Self-emp-not-inc,172046,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
36,?,214896,9th,5,Divorced,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
59,?,556688,9th,5,Divorced,?,Not-in-family,White,Female,0,0,12,United-States,<=50K
72,?,114761,7th-8th,4,Widowed,?,Unmarried,White,Female,0,0,20,United-States,<=50K
67,?,37092,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States,<=50K
32,?,143162,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
55,Private,750972,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K
44,Self-emp-not-inc,216921,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,United-States,<=50K
28,Private,129460,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
28,?,424884,10th,6,Separated,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
40,Private,198316,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
37,Private,454915,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,316470,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Mexico,<=50K
33,Private,419895,5th-6th,3,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico,<=50K
18,Self-emp-not-inc,258474,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,50837,7th-8th,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
34,Private,193565,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,127149,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K
53,Private,158352,5th-6th,3,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,24,Italy,<=50K
34,Private,169605,10th,6,Separated,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
22,?,77873,9th,5,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
30,Private,35644,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
33,Private,116508,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,?,224361,9th,5,Divorced,?,Unmarried,White,Female,0,0,5,Cuba,<=50K
66,?,196736,1st-4th,2,Never-married,?,Not-in-family,Black,Male,0,0,30,United-States,<=50K
17,Local-gov,244856,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
54,Private,235693,11th,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K
46,Private,369538,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
24,Private,243368,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico,<=50K
39,Private,252327,9th,5,Separated,Craft-repair,Own-child,White,Male,0,0,35,Mexico,<=50K
54,Private,378747,10th,6,Separated,Transport-moving,Unmarried,Black,Male,0,0,45,United-States,>50K
70,Private,206232,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,367533,10th,6,Married-civ-spouse,Craft-repair,Own-child,Other,Male,0,0,43,United-States,>50K
44,Private,322391,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
17,Private,104232,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
17,?,86786,10th,6,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,215047,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
62,Private,174201,9th,5,Widowed,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K
25,Private,248990,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala,<=50K
49,Private,144396,11th,7,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,<=50K
33,Private,280111,11th,7,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
70,Private,236055,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
17,Private,194612,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
59,Self-emp-not-inc,190514,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
44,Private,165815,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,147258,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
63,Private,100099,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,25429,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
33,Private,268147,9th,5,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Private,238049,9th,5,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,El-Salvador,<=50K
31,Private,197252,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
25,Private,183575,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
17,Private,19752,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50K
44,Private,219441,10th,6,Never-married,Sales,Unmarried,Other,Female,0,0,35,Dominican-Republic,<=50K
52,Federal-gov,29623,12th,8,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
58,Private,293399,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,24515,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
